"id","year","state_name","state_code","cause","cases","injured","died"
974,"2019","The Dadra And Nagar Haveli And Daman And Diu","38","Weather Condition (Total)",0.0,0.0,0.0
975,"2019","Tripura","16","Animal Crossing",0.0,0.0,0.0
976,"2019","Tripura","16","Causes Not Known",0.0,0.0,0.0
977,"2019","Tripura","16","Dangerous Or Careless Driving/ Over-Taking/Etc.",128.0,171.0,48.0
978,"2019","Tripura","16","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
979,"2019","Tripura","16","Driving Under Influence Of Drug/Alcohol",18.0,28.0,3.0
980,"2019","Tripura","16","Lack Of Road Infrastructure",0.0,0.0,0.0
981,"2019","Tripura","16","Other Causes",0.0,0.0,0.0
982,"2019","Tripura","16","Over Speeding",509.0,617.0,188.0
983,"2019","Tripura","16","Physical Fatigue Of Drivers",0.0,0.0,0.0
984,"2019","Tripura","16","Total Road Accidents",655.0,816.0,239.0
985,"2019","Tripura","16","Unmanned Railway Crossing Accidents",24.0,0.0,24.0
986,"2019","Tripura","16","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
987,"2019","Tripura","16","Weather Condition (Others Causes)",0.0,0.0,0.0
988,"2019","Tripura","16","Weather Condition (Poor Visibility)",0.0,0.0,0.0
989,"2019","Tripura","16","Weather Condition (Total)",0.0,0.0,0.0
990,"2019","Uttar Pradesh","9","Animal Crossing",828.0,605.0,442.0
991,"2019","Uttar Pradesh","9","Causes Not Known",903.0,380.0,698.0
992,"2019","Uttar Pradesh","9","Dangerous Or Careless Driving/ Over-Taking/Etc.",18886.0,11321.0,12020.0
993,"2019","Uttar Pradesh","9","Defect In Mechanical Condition Of Motor Vehicle",409.0,271.0,224.0
994,"2019","Uttar Pradesh","9","Driving Under Influence Of Drug/Alcohol",1466.0,1025.0,849.0
995,"2019","Uttar Pradesh","9","Lack Of Road Infrastructure",420.0,213.0,282.0
996,"2019","Uttar Pradesh","9","Other Causes",2308.0,1314.0,1226.0
997,"2019","Uttar Pradesh","9","Over Speeding",10166.0,5824.0,6168.0
998,"2019","Uttar Pradesh","9","Physical Fatigue Of Drivers",463.0,237.0,235.0
999,"2019","Uttar Pradesh","9","Total Road Accidents",37537.0,22251.0,23285.0
1000,"2019","Uttar Pradesh","9","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1001,"2019","Uttar Pradesh","9","Vehicles Parking At Road Shoulders",314.0,209.0,178.0
1002,"2019","Uttar Pradesh","9","Weather Condition (Others Causes)",501.0,366.0,347.0
1003,"2019","Uttar Pradesh","9","Weather Condition (Poor Visibility)",873.0,486.0,616.0
1004,"2019","Uttar Pradesh","9","Weather Condition (Total)",1374.0,852.0,963.0
1005,"2019","Uttarakhand","5","Animal Crossing",0.0,0.0,0.0
1006,"2019","Uttarakhand","5","Causes Not Known",12.0,8.0,9.0
1007,"2019","Uttarakhand","5","Dangerous Or Careless Driving/ Over-Taking/Etc.",271.0,314.0,178.0
1008,"2019","Uttarakhand","5","Defect In Mechanical Condition Of Motor Vehicle",12.0,27.0,13.0
1009,"2019","Uttarakhand","5","Driving Under Influence Of Drug/Alcohol",24.0,24.0,14.0
1010,"2019","Uttarakhand","5","Lack Of Road Infrastructure",1.0,1.0,0.0
1011,"2019","Uttarakhand","5","Other Causes",30.0,48.0,28.0
1012,"2019","Uttarakhand","5","Over Speeding",982.0,1022.0,613.0
1013,"2019","Uttarakhand","5","Physical Fatigue Of Drivers",3.0,1.0,3.0
1014,"2019","Uttarakhand","5","Total Road Accidents",1352.0,1457.0,867.0
1015,"2019","Uttarakhand","5","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1016,"2019","Uttarakhand","5","Vehicles Parking At Road Shoulders",8.0,3.0,7.0
1017,"2019","Uttarakhand","5","Weather Condition (Others Causes)",3.0,3.0,2.0
1018,"2019","Uttarakhand","5","Weather Condition (Poor Visibility)",6.0,6.0,0.0
1019,"2019","Uttarakhand","5","Weather Condition (Total)",9.0,9.0,2.0
1020,"2019","West Bengal","19","Animal Crossing",39.0,29.0,12.0
1021,"2019","West Bengal","19","Causes Not Known",368.0,389.0,146.0
1022,"2019","West Bengal","19","Dangerous Or Careless Driving/ Over-Taking/Etc.",2605.0,2709.0,1436.0
1023,"2019","West Bengal","19","Defect In Mechanical Condition Of Motor Vehicle",472.0,431.0,298.0
1024,"2019","West Bengal","19","Driving Under Influence Of Drug/Alcohol",136.0,125.0,33.0
1025,"2019","West Bengal","19","Lack Of Road Infrastructure",193.0,180.0,127.0
1026,"2019","West Bengal","19","Other Causes",3985.0,3804.0,1495.0
1027,"2019","West Bengal","19","Over Speeding",3573.0,3299.0,1938.0
1028,"2019","West Bengal","19","Physical Fatigue Of Drivers",61.0,40.0,31.0
1029,"2019","West Bengal","19","Total Road Accidents",12233.0,11744.0,5724.0
1030,"2019","West Bengal","19","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1031,"2019","West Bengal","19","Vehicles Parking At Road Shoulders",53.0,56.0,15.0
1032,"2019","West Bengal","19","Weather Condition (Others Causes)",454.0,399.0,91.0
1033,"2019","West Bengal","19","Weather Condition (Poor Visibility)",294.0,283.0,102.0
1034,"2019","West Bengal","19","Weather Condition (Total)",748.0,682.0,193.0
1035,"2020","Andaman And Nicobar Islands","35","Animal Crossing",0.0,0.0,0.0
1036,"2020","Andaman And Nicobar Islands","35","Causes Not Known",0.0,0.0,0.0
1037,"2020","Andaman And Nicobar Islands","35","Dangerous Or Careless Driving/ Over-Taking/Etc.",82.0,90.0,8.0
1038,"2020","Andaman And Nicobar Islands","35","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
1039,"2020","Andaman And Nicobar Islands","35","Driving Under Influence Of Drug/Alcohol",33.0,24.0,4.0
1040,"2020","Andaman And Nicobar Islands","35","Lack Of Road Infrastructure",0.0,0.0,0.0
1041,"2020","Andaman And Nicobar Islands","35","Other Causes",0.0,0.0,0.0
1042,"2020","Andaman And Nicobar Islands","35","Over Speeding",26.0,31.0,2.0
1043,"2020","Andaman And Nicobar Islands","35","Physical Fatigue Of Drivers",0.0,0.0,0.0
1044,"2020","Andaman And Nicobar Islands","35","Total Road Accidents",141.0,145.0,14.0
1045,"2020","Andaman And Nicobar Islands","35","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1046,"2020","Andaman And Nicobar Islands","35","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1047,"2020","Andaman And Nicobar Islands","35","Weather Condition (Others Causes)",0.0,0.0,0.0
1048,"2020","Andaman And Nicobar Islands","35","Weather Condition (Poor Visibility)",0.0,0.0,0.0
1049,"2020","Andaman And Nicobar Islands","35","Weather Condition (Total)",0.0,0.0,0.0
1050,"2020","Andhra Pradesh","28","Animal Crossing",67.0,58.0,26.0
1051,"2020","Andhra Pradesh","28","Causes Not Known",163.0,98.0,77.0
1052,"2020","Andhra Pradesh","28","Dangerous Or Careless Driving/ Over-Taking/Etc.",3300.0,3630.0,1221.0
1053,"2020","Andhra Pradesh","28","Defect In Mechanical Condition Of Motor Vehicle",23.0,18.0,17.0
1054,"2020","Andhra Pradesh","28","Driving Under Influence Of Drug/Alcohol",154.0,168.0,94.0
1055,"2020","Andhra Pradesh","28","Lack Of Road Infrastructure",20.0,11.0,15.0
1056,"2020","Andhra Pradesh","28","Other Causes",1484.0,1574.0,668.0
1057,"2020","Andhra Pradesh","28","Over Speeding",12344.0,13774.0,4778.0
1058,"2020","Andhra Pradesh","28","Physical Fatigue Of Drivers",29.0,35.0,7.0
1059,"2020","Andhra Pradesh","28","Total Road Accidents",17924.0,19675.0,7039.0
1060,"2020","Andhra Pradesh","28","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1061,"2020","Andhra Pradesh","28","Vehicles Parking At Road Shoulders",133.0,131.0,51.0
1062,"2020","Andhra Pradesh","28","Weather Condition (Others Causes)",91.0,79.0,33.0
1063,"2020","Andhra Pradesh","28","Weather Condition (Poor Visibility)",116.0,99.0,52.0
1064,"2020","Andhra Pradesh","28","Weather Condition (Total)",207.0,178.0,85.0
1065,"2020","Arunachal Pradesh","12","Animal Crossing",0.0,0.0,0.0
1066,"2020","Arunachal Pradesh","12","Causes Not Known",9.0,9.0,8.0
1067,"2020","Arunachal Pradesh","12","Dangerous Or Careless Driving/ Over-Taking/Etc.",25.0,15.0,15.0
1068,"2020","Arunachal Pradesh","12","Defect In Mechanical Condition Of Motor Vehicle",10.0,13.0,6.0
1069,"2020","Arunachal Pradesh","12","Driving Under Influence Of Drug/Alcohol",0.0,0.0,0.0
1070,"2020","Arunachal Pradesh","12","Lack Of Road Infrastructure",19.0,17.0,10.0
1071,"2020","Arunachal Pradesh","12","Other Causes",44.0,44.0,19.0
1072,"2020","Arunachal Pradesh","12","Over Speeding",39.0,32.0,23.0
1073,"2020","Arunachal Pradesh","12","Physical Fatigue Of Drivers",0.0,0.0,0.0
1074,"2020","Arunachal Pradesh","12","Total Road Accidents",159.0,143.0,90.0
1075,"2020","Arunachal Pradesh","12","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1076,"2020","Arunachal Pradesh","12","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1077,"2020","Arunachal Pradesh","12","Weather Condition (Others Causes)",10.0,9.0,8.0
1078,"2020","Arunachal Pradesh","12","Weather Condition (Poor Visibility)",3.0,4.0,1.0
1079,"2020","Arunachal Pradesh","12","Weather Condition (Total)",13.0,13.0,9.0
1080,"2020","Assam","18","Animal Crossing",96.0,65.0,39.0
1081,"2020","Assam","18","Causes Not Known",110.0,46.0,33.0
1082,"2020","Assam","18","Dangerous Or Careless Driving/ Over-Taking/Etc.",1169.0,893.0,462.0
1083,"2020","Assam","18","Defect In Mechanical Condition Of Motor Vehicle",271.0,322.0,106.0
1084,"2020","Assam","18","Driving Under Influence Of Drug/Alcohol",491.0,345.0,183.0
1085,"2020","Assam","18","Lack Of Road Infrastructure",180.0,128.0,62.0
1086,"2020","Assam","18","Other Causes",100.0,84.0,33.0
1087,"2020","Assam","18","Over Speeding",3293.0,2530.0,1377.0
1088,"2020","Assam","18","Physical Fatigue Of Drivers",55.0,41.0,12.0
1089,"2020","Assam","18","Total Road Accidents",6737.0,5065.0,2813.0
1090,"2020","Assam","18","Unmanned Railway Crossing Accidents",1.0,0.0,1.0
1091,"2020","Assam","18","Vehicles Parking At Road Shoulders",70.0,33.0,34.0
1092,"2020","Assam","18","Weather Condition (Others Causes)",569.0,363.0,328.0
1093,"2020","Assam","18","Weather Condition (Poor Visibility)",333.0,215.0,144.0
1094,"2020","Assam","18","Weather Condition (Total)",902.0,578.0,472.0
1095,"2020","Bihar","10","Animal Crossing",149.0,109.0,117.0
1096,"2020","Bihar","10","Causes Not Known",181.0,182.0,141.0
1097,"2020","Bihar","10","Dangerous Or Careless Driving/ Over-Taking/Etc.",2564.0,1936.0,1881.0
1098,"2020","Bihar","10","Defect In Mechanical Condition Of Motor Vehicle",197.0,160.0,140.0
1099,"2020","Bihar","10","Driving Under Influence Of Drug/Alcohol",152.0,170.0,131.0
1100,"2020","Bihar","10","Lack Of Road Infrastructure",193.0,129.0,145.0
1101,"2020","Bihar","10","Other Causes",219.0,206.0,150.0
1102,"2020","Bihar","10","Over Speeding",3674.0,3072.0,2785.0
1103,"2020","Bihar","10","Physical Fatigue Of Drivers",87.0,65.0,84.0
1104,"2020","Bihar","10","Total Road Accidents",8639.0,7019.0,6698.0
1105,"2020","Bihar","10","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1106,"2020","Bihar","10","Vehicles Parking At Road Shoulders",159.0,184.0,139.0
1107,"2020","Bihar","10","Weather Condition (Others Causes)",274.0,191.0,316.0
1108,"2020","Bihar","10","Weather Condition (Poor Visibility)",790.0,615.0,669.0
1109,"2020","Bihar","10","Weather Condition (Total)",1064.0,806.0,985.0
1110,"2020","Chandigarh","4","Animal Crossing",0.0,0.0,0.0
1111,"2020","Chandigarh","4","Causes Not Known",0.0,0.0,0.0
1112,"2020","Chandigarh","4","Dangerous Or Careless Driving/ Over-Taking/Etc.",10.0,9.0,2.0
1113,"2020","Chandigarh","4","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
1114,"2020","Chandigarh","4","Driving Under Influence Of Drug/Alcohol",3.0,3.0,1.0
1115,"2020","Chandigarh","4","Lack Of Road Infrastructure",0.0,0.0,0.0
1116,"2020","Chandigarh","4","Other Causes",12.0,6.0,1.0
1117,"2020","Chandigarh","4","Over Speeding",132.0,130.0,49.0
1118,"2020","Chandigarh","4","Physical Fatigue Of Drivers",0.0,0.0,0.0
1119,"2020","Chandigarh","4","Total Road Accidents",157.0,148.0,53.0
1120,"2020","Chandigarh","4","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1121,"2020","Chandigarh","4","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1122,"2020","Chandigarh","4","Weather Condition (Others Causes)",0.0,0.0,0.0
1123,"2020","Chandigarh","4","Weather Condition (Poor Visibility)",0.0,0.0,0.0
1124,"2020","Chandigarh","4","Weather Condition (Total)",0.0,0.0,0.0
1125,"2020","Chhattisgarh","22","Animal Crossing",179.0,121.0,43.0
1126,"2020","Chhattisgarh","22","Causes Not Known",303.0,209.0,191.0
1127,"2020","Chhattisgarh","22","Dangerous Or Careless Driving/ Over-Taking/Etc.",2116.0,1907.0,994.0
1128,"2020","Chhattisgarh","22","Defect In Mechanical Condition Of Motor Vehicle",95.0,76.0,15.0
1129,"2020","Chhattisgarh","22","Driving Under Influence Of Drug/Alcohol",130.0,121.0,40.0
1130,"2020","Chhattisgarh","22","Lack Of Road Infrastructure",95.0,66.0,6.0
1131,"2020","Chhattisgarh","22","Other Causes",516.0,494.0,282.0
1132,"2020","Chhattisgarh","22","Over Speeding",7807.0,7200.0,2914.0
1133,"2020","Chhattisgarh","22","Physical Fatigue Of Drivers",36.0,20.0,9.0
1134,"2020","Chhattisgarh","22","Total Road Accidents",11674.0,10549.0,4616.0
1135,"2020","Chhattisgarh","22","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1136,"2020","Chhattisgarh","22","Vehicles Parking At Road Shoulders",123.0,118.0,43.0
1137,"2020","Chhattisgarh","22","Weather Condition (Others Causes)",216.0,156.0,64.0
1138,"2020","Chhattisgarh","22","Weather Condition (Poor Visibility)",58.0,61.0,15.0
1139,"2020","Chhattisgarh","22","Weather Condition (Total)",274.0,217.0,79.0
1140,"2020","Delhi","7","Animal Crossing",21.0,24.0,2.0
1141,"2020","Delhi","7","Causes Not Known",139.0,78.0,68.0
1142,"2020","Delhi","7","Dangerous Or Careless Driving/ Over-Taking/Etc.",1805.0,1599.0,450.0
1143,"2020","Delhi","7","Defect In Mechanical Condition Of Motor Vehicle",6.0,6.0,0.0
1144,"2020","Delhi","7","Driving Under Influence Of Drug/Alcohol",73.0,76.0,16.0
1145,"2020","Delhi","7","Lack Of Road Infrastructure",29.0,32.0,1.0
1146,"2020","Delhi","7","Other Causes",421.0,353.0,107.0
1147,"2020","Delhi","7","Over Speeding",1563.0,1168.0,523.0
1148,"2020","Delhi","7","Physical Fatigue Of Drivers",6.0,4.0,1.0
1149,"2020","Delhi","7","Total Road Accidents",4187.0,3454.0,1196.0
1150,"2020","Delhi","7","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1151,"2020","Delhi","7","Vehicles Parking At Road Shoulders",27.0,27.0,3.0
1152,"2020","Delhi","7","Weather Condition (Others Causes)",31.0,28.0,6.0
1153,"2020","Delhi","7","Weather Condition (Poor Visibility)",66.0,59.0,19.0
1154,"2020","Delhi","7","Weather Condition (Total)",97.0,87.0,25.0
1155,"2020","Goa","30","Animal Crossing",13.0,4.0,4.0
1156,"2020","Goa","30","Causes Not Known",1.0,1.0,0.0
1157,"2020","Goa","30","Dangerous Or Careless Driving/ Over-Taking/Etc.",1357.0,514.0,103.0
1158,"2020","Goa","30","Defect In Mechanical Condition Of Motor Vehicle",1.0,1.0,0.0
1159,"2020","Goa","30","Driving Under Influence Of Drug/Alcohol",11.0,7.0,1.0
1160,"2020","Goa","30","Lack Of Road Infrastructure",1.0,2.0,0.0
1161,"2020","Goa","30","Other Causes",4.0,2.0,1.0
1162,"2020","Goa","30","Over Speeding",981.0,343.0,112.0
1163,"2020","Goa","30","Physical Fatigue Of Drivers",3.0,1.0,0.0
1164,"2020","Goa","30","Total Road Accidents",2375.0,875.0,224.0
1165,"2020","Goa","30","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1166,"2020","Goa","30","Vehicles Parking At Road Shoulders",3.0,0.0,3.0
1167,"2020","Goa","30","Weather Condition (Others Causes)",0.0,0.0,0.0
1168,"2020","Goa","30","Weather Condition (Poor Visibility)",0.0,0.0,0.0
1169,"2020","Goa","30","Weather Condition (Total)",0.0,0.0,0.0
1170,"2020","Gujarat","24","Animal Crossing",90.0,74.0,54.0
1171,"2020","Gujarat","24","Causes Not Known",74.0,53.0,35.0
1172,"2020","Gujarat","24","Dangerous Or Careless Driving/ Over-Taking/Etc.",1146.0,1016.0,629.0
1173,"2020","Gujarat","24","Defect In Mechanical Condition Of Motor Vehicle",156.0,168.0,69.0
1174,"2020","Gujarat","24","Driving Under Influence Of Drug/Alcohol",108.0,72.0,40.0
1175,"2020","Gujarat","24","Lack Of Road Infrastructure",33.0,22.0,25.0
1176,"2020","Gujarat","24","Other Causes",81.0,71.0,39.0
1177,"2020","Gujarat","24","Over Speeding",11273.0,9988.0,5018.0
1178,"2020","Gujarat","24","Physical Fatigue Of Drivers",172.0,176.0,64.0
1179,"2020","Gujarat","24","Total Road Accidents",13407.0,11984.0,6200.0
1180,"2020","Gujarat","24","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1181,"2020","Gujarat","24","Vehicles Parking At Road Shoulders",71.0,63.0,44.0
1182,"2020","Gujarat","24","Weather Condition (Others Causes)",127.0,140.0,84.0
1183,"2020","Gujarat","24","Weather Condition (Poor Visibility)",76.0,141.0,99.0
1184,"2020","Gujarat","24","Weather Condition (Total)",203.0,281.0,183.0
1185,"2020","Haryana","6","Animal Crossing",41.0,19.0,22.0
1186,"2020","Haryana","6","Causes Not Known",476.0,346.0,219.0
1187,"2020","Haryana","6","Dangerous Or Careless Driving/ Over-Taking/Etc.",3541.0,2810.0,1764.0
1188,"2020","Haryana","6","Defect In Mechanical Condition Of Motor Vehicle",2.0,2.0,1.0
1189,"2020","Haryana","6","Driving Under Influence Of Drug/Alcohol",82.0,66.0,23.0
1190,"2020","Haryana","6","Lack Of Road Infrastructure",5.0,4.0,3.0
1191,"2020","Haryana","6","Other Causes",174.0,143.0,80.0
1192,"2020","Haryana","6","Over Speeding",4650.0,3765.0,2287.0
1193,"2020","Haryana","6","Physical Fatigue Of Drivers",51.0,43.0,21.0
1194,"2020","Haryana","6","Total Road Accidents",9506.0,7627.0,4631.0
1195,"2020","Haryana","6","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1196,"2020","Haryana","6","Vehicles Parking At Road Shoulders",47.0,33.0,21.0
1197,"2020","Haryana","6","Weather Condition (Others Causes)",106.0,99.0,46.0
1198,"2020","Haryana","6","Weather Condition (Poor Visibility)",331.0,297.0,144.0
1199,"2020","Haryana","6","Weather Condition (Total)",437.0,396.0,190.0
1200,"2020","Himachal Pradesh","2","Animal Crossing",0.0,0.0,0.0
1201,"2020","Himachal Pradesh","2","Causes Not Known",0.0,0.0,0.0
1202,"2020","Himachal Pradesh","2","Dangerous Or Careless Driving/ Over-Taking/Etc.",1287.0,1864.0,463.0
1203,"2020","Himachal Pradesh","2","Defect In Mechanical Condition Of Motor Vehicle",27.0,61.0,20.0
1204,"2020","Himachal Pradesh","2","Driving Under Influence Of Drug/Alcohol",66.0,90.0,44.0
1205,"2020","Himachal Pradesh","2","Lack Of Road Infrastructure",2.0,4.0,1.0
1206,"2020","Himachal Pradesh","2","Other Causes",30.0,39.0,11.0
1207,"2020","Himachal Pradesh","2","Over Speeding",768.0,1073.0,281.0
1208,"2020","Himachal Pradesh","2","Physical Fatigue Of Drivers",0.0,0.0,0.0
1209,"2020","Himachal Pradesh","2","Total Road Accidents",2235.0,3208.0,864.0
1210,"2020","Himachal Pradesh","2","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1211,"2020","Himachal Pradesh","2","Vehicles Parking At Road Shoulders",10.0,12.0,13.0
1212,"2020","Himachal Pradesh","2","Weather Condition (Others Causes)",32.0,45.0,23.0
1213,"2020","Himachal Pradesh","2","Weather Condition (Poor Visibility)",13.0,20.0,8.0
1214,"2020","Himachal Pradesh","2","Weather Condition (Total)",45.0,65.0,31.0
1215,"2020","Jammu And Kashmir","1","Animal Crossing",11.0,17.0,0.0
1216,"2020","Jammu And Kashmir","1","Causes Not Known",624.0,802.0,80.0
1217,"2020","Jammu And Kashmir","1","Dangerous Or Careless Driving/ Over-Taking/Etc.",479.0,644.0,73.0
1218,"2020","Jammu And Kashmir","1","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
1219,"2020","Jammu And Kashmir","1","Driving Under Influence Of Drug/Alcohol",0.0,0.0,0.0
1220,"2020","Jammu And Kashmir","1","Lack Of Road Infrastructure",0.0,0.0,0.0
1221,"2020","Jammu And Kashmir","1","Other Causes",162.0,196.0,26.0
1222,"2020","Jammu And Kashmir","1","Over Speeding",3563.0,4235.0,549.0
1223,"2020","Jammu And Kashmir","1","Physical Fatigue Of Drivers",0.0,0.0,0.0
1224,"2020","Jammu And Kashmir","1","Total Road Accidents",4861.0,5924.0,731.0
1225,"2020","Jammu And Kashmir","1","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
1226,"2020","Jammu And Kashmir","1","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
1227,"2020","Jammu And Kashmir","1","Weather Condition (Others Causes)",22.0,30.0,3.0
