"id","year","state_name","state_code","mode_of_transport","offenders","victims"
1255,"2020","Maharashtra","27","Suv/Station Wagon/Etc.",48.0,124.0
1256,"2020","Maharashtra","27","Three Wheeler/Auto Rickshaw",123.0,288.0
1257,"2020","Maharashtra","27","Tractor",107.0,148.0
1258,"2020","Maharashtra","27","Truck/Lorry",553.0,1211.0
1259,"2020","Maharashtra","27","Two Wheeler",2711.0,3166.0
1260,"2020","Manipur","14","Animal Drawn Vehicle",0.0,0.0
1261,"2020","Manipur","14","Bicycle",3.0,0.0
1262,"2020","Manipur","14","Bus",0.0,0.0
1263,"2020","Manipur","14","Car",11.0,7.0
1264,"2020","Manipur","14","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1265,"2020","Manipur","14","Jeep",0.0,0.0
1266,"2020","Manipur","14","Other Motor Vehicles",7.0,0.0
1267,"2020","Manipur","14","Others",0.0,1.0
1268,"2020","Manipur","14","Pedestrian",5.0,16.0
1269,"2020","Manipur","14","Suv/Station Wagon/Etc.",5.0,0.0
1270,"2020","Manipur","14","Three Wheeler/Auto Rickshaw",2.0,1.0
1271,"2020","Manipur","14","Tractor",0.0,0.0
1272,"2020","Manipur","14","Truck/Lorry",22.0,8.0
1273,"2020","Manipur","14","Two Wheeler",22.0,17.0
1274,"2020","Meghalaya","17","Animal Drawn Vehicle",0.0,0.0
1275,"2020","Meghalaya","17","Bicycle",0.0,0.0
1276,"2020","Meghalaya","17","Bus",7.0,0.0
1277,"2020","Meghalaya","17","Car",16.0,12.0
1278,"2020","Meghalaya","17","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1279,"2020","Meghalaya","17","Jeep",4.0,0.0
1280,"2020","Meghalaya","17","Other Motor Vehicles",0.0,0.0
1281,"2020","Meghalaya","17","Others",2.0,1.0
1282,"2020","Meghalaya","17","Pedestrian",0.0,20.0
1283,"2020","Meghalaya","17","Suv/Station Wagon/Etc.",7.0,2.0
1284,"2020","Meghalaya","17","Three Wheeler/Auto Rickshaw",1.0,1.0
1285,"2020","Meghalaya","17","Tractor",0.0,0.0
1286,"2020","Meghalaya","17","Truck/Lorry",30.0,4.0
1287,"2020","Meghalaya","17","Two Wheeler",10.0,21.0
1288,"2020","Mizoram","15","Animal Drawn Vehicle",0.0,0.0
1289,"2020","Mizoram","15","Bicycle",0.0,0.0
1290,"2020","Mizoram","15","Bus",0.0,0.0
1291,"2020","Mizoram","15","Car",5.0,6.0
1292,"2020","Mizoram","15","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1293,"2020","Mizoram","15","Jeep",1.0,1.0
1294,"2020","Mizoram","15","Other Motor Vehicles",0.0,0.0
1295,"2020","Mizoram","15","Others",0.0,0.0
1296,"2020","Mizoram","15","Pedestrian",0.0,0.0
1297,"2020","Mizoram","15","Suv/Station Wagon/Etc.",3.0,4.0
1298,"2020","Mizoram","15","Three Wheeler/Auto Rickshaw",0.0,0.0
1299,"2020","Mizoram","15","Tractor",0.0,0.0
1300,"2020","Mizoram","15","Truck/Lorry",7.0,5.0
1301,"2020","Mizoram","15","Two Wheeler",16.0,5.0
1302,"2020","Nagaland","13","Animal Drawn Vehicle",0.0,0.0
1303,"2020","Nagaland","13","Bicycle",0.0,0.0
1304,"2020","Nagaland","13","Bus",0.0,0.0
1305,"2020","Nagaland","13","Car",5.0,2.0
1306,"2020","Nagaland","13","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1307,"2020","Nagaland","13","Jeep",0.0,1.0
1308,"2020","Nagaland","13","Other Motor Vehicles",0.0,0.0
1309,"2020","Nagaland","13","Others",0.0,0.0
1310,"2020","Nagaland","13","Pedestrian",0.0,0.0
1311,"2020","Nagaland","13","Suv/Station Wagon/Etc.",3.0,0.0
1312,"2020","Nagaland","13","Three Wheeler/Auto Rickshaw",0.0,0.0
1313,"2020","Nagaland","13","Tractor",0.0,0.0
1314,"2020","Nagaland","13","Truck/Lorry",6.0,8.0
1315,"2020","Nagaland","13","Two Wheeler",2.0,0.0
1316,"2020","Odisha","21","Animal Drawn Vehicle",0.0,16.0
1317,"2020","Odisha","21","Bicycle",139.0,7.0
1318,"2020","Odisha","21","Bus",12.0,81.0
1319,"2020","Odisha","21","Car",180.0,212.0
1320,"2020","Odisha","21","Hand Drawn Vehicle/ Cycle Rickshaw",1.0,17.0
1321,"2020","Odisha","21","Jeep",14.0,11.0
1322,"2020","Odisha","21","Other Motor Vehicles",91.0,63.0
1323,"2020","Odisha","21","Others",209.0,148.0
1324,"2020","Odisha","21","Pedestrian",45.0,483.0
1325,"2020","Odisha","21","Suv/Station Wagon/Etc.",25.0,50.0
1326,"2020","Odisha","21","Three Wheeler/Auto Rickshaw",48.0,111.0
1327,"2020","Odisha","21","Tractor",12.0,17.0
1328,"2020","Odisha","21","Truck/Lorry",198.0,157.0
1329,"2020","Odisha","21","Two Wheeler",1676.0,715.0
1330,"2020","Puducherry","34","Animal Drawn Vehicle",0.0,0.0
1331,"2020","Puducherry","34","Bicycle",4.0,0.0
1332,"2020","Puducherry","34","Bus",5.0,0.0
1333,"2020","Puducherry","34","Car",13.0,0.0
1334,"2020","Puducherry","34","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1335,"2020","Puducherry","34","Jeep",0.0,0.0
1336,"2020","Puducherry","34","Other Motor Vehicles",0.0,0.0
1337,"2020","Puducherry","34","Others",64.0,0.0
1338,"2020","Puducherry","34","Pedestrian",0.0,0.0
1339,"2020","Puducherry","34","Suv/Station Wagon/Etc.",0.0,0.0
1340,"2020","Puducherry","34","Three Wheeler/Auto Rickshaw",0.0,0.0
1341,"2020","Puducherry","34","Tractor",0.0,0.0
1342,"2020","Puducherry","34","Truck/Lorry",2.0,0.0
1343,"2020","Puducherry","34","Two Wheeler",57.0,0.0
1344,"2020","Punjab","3","Animal Drawn Vehicle",1.0,66.0
1345,"2020","Punjab","3","Bicycle",59.0,113.0
1346,"2020","Punjab","3","Bus",23.0,74.0
1347,"2020","Punjab","3","Car",299.0,431.0
1348,"2020","Punjab","3","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,5.0
1349,"2020","Punjab","3","Jeep",27.0,26.0
1350,"2020","Punjab","3","Other Motor Vehicles",3.0,63.0
1351,"2020","Punjab","3","Others",5.0,27.0
1352,"2020","Punjab","3","Pedestrian",76.0,286.0
1353,"2020","Punjab","3","Suv/Station Wagon/Etc.",86.0,173.0
1354,"2020","Punjab","3","Three Wheeler/Auto Rickshaw",31.0,89.0
1355,"2020","Punjab","3","Tractor",8.0,54.0
1356,"2020","Punjab","3","Truck/Lorry",117.0,219.0
1357,"2020","Punjab","3","Two Wheeler",550.0,1005.0
1358,"2020","Rajasthan","8","Animal Drawn Vehicle",5.0,22.0
1359,"2020","Rajasthan","8","Bicycle",5.0,21.0
1360,"2020","Rajasthan","8","Bus",85.0,305.0
1361,"2020","Rajasthan","8","Car",359.0,1034.0
1362,"2020","Rajasthan","8","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1363,"2020","Rajasthan","8","Jeep",120.0,313.0
1364,"2020","Rajasthan","8","Other Motor Vehicles",136.0,491.0
1365,"2020","Rajasthan","8","Others",33.0,30.0
1366,"2020","Rajasthan","8","Pedestrian",57.0,631.0
1367,"2020","Rajasthan","8","Suv/Station Wagon/Etc.",122.0,261.0
1368,"2020","Rajasthan","8","Three Wheeler/Auto Rickshaw",43.0,131.0
1369,"2020","Rajasthan","8","Tractor",72.0,293.0
1370,"2020","Rajasthan","8","Truck/Lorry",420.0,997.0
1371,"2020","Rajasthan","8","Two Wheeler",1552.0,1714.0
1372,"2020","Sikkim","11","Animal Drawn Vehicle",0.0,0.0
1373,"2020","Sikkim","11","Bicycle",0.0,0.0
1374,"2020","Sikkim","11","Bus",0.0,0.0
1375,"2020","Sikkim","11","Car",6.0,4.0
1376,"2020","Sikkim","11","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1377,"2020","Sikkim","11","Jeep",0.0,1.0
1378,"2020","Sikkim","11","Other Motor Vehicles",0.0,0.0
1379,"2020","Sikkim","11","Others",0.0,0.0
1380,"2020","Sikkim","11","Pedestrian",0.0,0.0
1381,"2020","Sikkim","11","Suv/Station Wagon/Etc.",9.0,9.0
1382,"2020","Sikkim","11","Three Wheeler/Auto Rickshaw",0.0,0.0
1383,"2020","Sikkim","11","Tractor",0.0,0.0
1384,"2020","Sikkim","11","Truck/Lorry",5.0,2.0
1385,"2020","Sikkim","11","Two Wheeler",4.0,2.0
1386,"2020","Tamil Nadu","33","Animal Drawn Vehicle",4.0,4.0
1387,"2020","Tamil Nadu","33","Bicycle",89.0,214.0
1388,"2020","Tamil Nadu","33","Bus",75.0,155.0
1389,"2020","Tamil Nadu","33","Car",336.0,540.0
1390,"2020","Tamil Nadu","33","Hand Drawn Vehicle/ Cycle Rickshaw",1.0,3.0
1391,"2020","Tamil Nadu","33","Jeep",34.0,36.0
1392,"2020","Tamil Nadu","33","Other Motor Vehicles",34.0,139.0
1393,"2020","Tamil Nadu","33","Others",24.0,126.0
1394,"2020","Tamil Nadu","33","Pedestrian",244.0,920.0
1395,"2020","Tamil Nadu","33","Suv/Station Wagon/Etc.",48.0,135.0
1396,"2020","Tamil Nadu","33","Three Wheeler/Auto Rickshaw",175.0,163.0
1397,"2020","Tamil Nadu","33","Tractor",12.0,68.0
1398,"2020","Tamil Nadu","33","Truck/Lorry",203.0,307.0
1399,"2020","Tamil Nadu","33","Two Wheeler",1637.0,2333.0
1400,"2020","Telangana","36","Animal Drawn Vehicle",0.0,1.0
1401,"2020","Telangana","36","Bicycle",0.0,51.0
1402,"2020","Telangana","36","Bus",28.0,166.0
1403,"2020","Telangana","36","Car",151.0,526.0
1404,"2020","Telangana","36","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1405,"2020","Telangana","36","Jeep",4.0,16.0
1406,"2020","Telangana","36","Other Motor Vehicles",0.0,0.0
1407,"2020","Telangana","36","Others",0.0,104.0
1408,"2020","Telangana","36","Pedestrian",0.0,486.0
1409,"2020","Telangana","36","Suv/Station Wagon/Etc.",11.0,139.0
1410,"2020","Telangana","36","Three Wheeler/Auto Rickshaw",89.0,351.0
1411,"2020","Telangana","36","Tractor",90.0,188.0
1412,"2020","Telangana","36","Truck/Lorry",86.0,432.0
1413,"2020","Telangana","36","Two Wheeler",1821.0,2142.0
1414,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Animal Drawn Vehicle",0.0,0.0
1415,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Bicycle",0.0,1.0
1416,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Bus",0.0,0.0
1417,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Car",0.0,8.0
1418,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1419,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Jeep",0.0,0.0
1420,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Other Motor Vehicles",0.0,0.0
1421,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Others",0.0,0.0
1422,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Pedestrian",0.0,6.0
1423,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Suv/Station Wagon/Etc.",0.0,0.0
1424,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Three Wheeler/Auto Rickshaw",0.0,0.0
1425,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Tractor",1.0,0.0
1426,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Truck/Lorry",0.0,16.0
1427,"2020","The Dadra And Nagar Haveli And Daman And Diu","38","Two Wheeler",21.0,11.0
1428,"2020","Tripura","16","Animal Drawn Vehicle",0.0,0.0
1429,"2020","Tripura","16","Bicycle",2.0,4.0
1430,"2020","Tripura","16","Bus",0.0,1.0
1431,"2020","Tripura","16","Car",2.0,19.0
1432,"2020","Tripura","16","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1433,"2020","Tripura","16","Jeep",0.0,5.0
1434,"2020","Tripura","16","Other Motor Vehicles",0.0,1.0
1435,"2020","Tripura","16","Others",1.0,4.0
1436,"2020","Tripura","16","Pedestrian",3.0,38.0
1437,"2020","Tripura","16","Suv/Station Wagon/Etc.",0.0,0.0
1438,"2020","Tripura","16","Three Wheeler/Auto Rickshaw",3.0,3.0
1439,"2020","Tripura","16","Tractor",0.0,0.0
1440,"2020","Tripura","16","Truck/Lorry",5.0,15.0
1441,"2020","Tripura","16","Two Wheeler",37.0,49.0
1442,"2020","Uttar Pradesh","9","Animal Drawn Vehicle",5.0,75.0
1443,"2020","Uttar Pradesh","9","Bicycle",46.0,143.0
1444,"2020","Uttar Pradesh","9","Bus",82.0,643.0
1445,"2020","Uttar Pradesh","9","Car",639.0,2551.0
1446,"2020","Uttar Pradesh","9","Hand Drawn Vehicle/ Cycle Rickshaw",2.0,13.0
1447,"2020","Uttar Pradesh","9","Jeep",36.0,534.0
1448,"2020","Uttar Pradesh","9","Other Motor Vehicles",89.0,216.0
1449,"2020","Uttar Pradesh","9","Others",273.0,464.0
1450,"2020","Uttar Pradesh","9","Pedestrian",0.0,0.0
1451,"2020","Uttar Pradesh","9","Suv/Station Wagon/Etc.",229.0,1109.0
1452,"2020","Uttar Pradesh","9","Three Wheeler/Auto Rickshaw",205.0,728.0
1453,"2020","Uttar Pradesh","9","Tractor",112.0,502.0
1454,"2020","Uttar Pradesh","9","Truck/Lorry",834.0,3772.0
1455,"2020","Uttar Pradesh","9","Two Wheeler",1639.0,4096.0
1456,"2020","Uttarakhand","5","Animal Drawn Vehicle",0.0,0.0
1457,"2020","Uttarakhand","5","Bicycle",12.0,17.0
1458,"2020","Uttarakhand","5","Bus",1.0,6.0
1459,"2020","Uttarakhand","5","Car",85.0,76.0
1460,"2020","Uttarakhand","5","Hand Drawn Vehicle/ Cycle Rickshaw",0.0,0.0
1461,"2020","Uttarakhand","5","Jeep",15.0,5.0
1462,"2020","Uttarakhand","5","Other Motor Vehicles",17.0,18.0
1463,"2020","Uttarakhand","5","Others",0.0,0.0
1464,"2020","Uttarakhand","5","Pedestrian",0.0,59.0
1465,"2020","Uttarakhand","5","Suv/Station Wagon/Etc.",6.0,3.0
1466,"2020","Uttarakhand","5","Three Wheeler/Auto Rickshaw",3.0,10.0
1467,"2020","Uttarakhand","5","Tractor",5.0,5.0
1468,"2020","Uttarakhand","5","Truck/Lorry",30.0,22.0
1469,"2020","Uttarakhand","5","Two Wheeler",172.0,126.0
1470,"2020","West Bengal","19","Animal Drawn Vehicle",0.0,0.0
1471,"2020","West Bengal","19","Bicycle",22.0,17.0
1472,"2020","West Bengal","19","Bus",67.0,307.0
1473,"2020","West Bengal","19","Car",119.0,599.0
1474,"2020","West Bengal","19","Hand Drawn Vehicle/ Cycle Rickshaw",1.0,1.0
1475,"2020","West Bengal","19","Jeep",7.0,7.0
1476,"2020","West Bengal","19","Other Motor Vehicles",76.0,290.0
1477,"2020","West Bengal","19","Others",8.0,118.0
1478,"2020","West Bengal","19","Pedestrian",34.0,297.0
1479,"2020","West Bengal","19","Suv/Station Wagon/Etc.",63.0,188.0
1480,"2020","West Bengal","19","Three Wheeler/Auto Rickshaw",34.0,95.0
1481,"2020","West Bengal","19","Tractor",14.0,105.0
1482,"2020","West Bengal","19","Truck/Lorry",342.0,986.0
1483,"2020","West Bengal","19","Two Wheeler",568.0,806.0
